OID_,GEOID,INTPTLAT,NAME,COALIT,INTPTLON,COUNT,SUM_SQ_FT
7223,410510070022013,+45.5617135,FOREST PARK,NWNW,-122.7772193,16.000000000000000,28871.000000000000000
7224,410510070023009,+45.5985990,FOREST PARK,NWNW,-122.8661478,8.000000000000000,10922.000000000000000
7225,410510043001042,+45.5911824,LINNTON,NWNW,-122.7810503,44.000000000000000,69623.000000000000000
7226,410510010002030,+45.4927290,BROOKLYN,SEUL,-122.6410680,24.000000000000000,30405.000000000000000
7227,410510035012013,+45.5608797,OVERLOOK,NPNS,-122.6835406,29.000000000000000,39002.000000000000000
7228,410510010002008,+45.5003455,HOSFORD-ABERNETHY,SEUL,-122.6481426,6.000000000000000,13678.000000000000000
7229,410510011022018,+45.5104310,HOSFORD-ABERNETHY,SEUL,-122.6541955,4.000000000000000,22087.000000000000000
7230,410510028023007,+45.5333562,ROSE CITY PARK,CNN,-122.6081919,17.000000000000000,14909.000000000000000
7231,410510003011002,+45.4892275,REED,SEUL,-122.6233792,5.000000000000000,39013.000000000000000
7232,410510040023016,+45.5824712,UNIVERSITY PARK,NPNS,-122.7303379,25.000000000000000,23736.000000000000000
7233,410510029024017,+45.5343019,ROSE CITY PARK,CNN,-122.5971958,23.000000000000000,20242.000000000000000
7234,410510029014019,+45.5517660,ROSEWAY,CNN,-122.5917295,28.000000000000000,25258.000000000000000
7235,410510074001011,+45.5638576,CULLY,CNN,-122.6041843,14.000000000000000,28577.000000000000000
7236,410510003012009,+45.4809709,EASTMORELAND,SEUL,-122.6381955,2.000000000000000,1435.000000000000000
7237,410510076001010,+45.5618122,CULLY,CNN,-122.5871855,29.000000000000000,26639.000000000000000
7238,410510026001002,+45.5476394,BEAUMONT-WILSHIRE,CNN,-122.6233297,28.000000000000000,24714.000000000000000
7239,410510027013000,+45.5410784,ROSE CITY PARK,CNN,-122.6144658,19.000000000000000,24552.000000000000000
7240,410510041023013,+45.5870756,CATHEDRAL PARK,NPNS,-122.7511684,15.000000000000000,30446.000000000000000
7241,410510012041016,+45.5160771,SUNNYSIDE,SEUL,-122.6354394,10.000000000000000,30889.000000000000000
7242,410510002021012,+45.4835164,SELLWOOD-MORELAND,SEUL,-122.6469012,39.000000000000000,47308.000000000000000
7243,410510011022063,+45.5068718,HOSFORD-ABERNETHY,SEUL,-122.6572561,2.000000000000000,23614.000000000000000
7244,410510046012026,+45.5094890,ARLINGTON HEIGHTS/SYLVAN-HIGHLANDS,NWNW,-122.7101550,31.000000000000000,63323.000000000000000
7245,410510074001014,+45.5639247,CULLY,CNN,-122.5976502,113.000000000000000,114609.000000000000000
7246,410510002011014,+45.4713401,SELLWOOD-MORELAND,SEUL,-122.6429705,36.000000000000000,36116.000000000000000
7247,410510013014012,+45.5168084,SUNNYSIDE,SEUL,-122.6302490,3.000000000000000,49965.000000000000000
7248,410510059011009,+45.4935743,SOUTH PORTLAND,SWCS,-122.6754986,19.000000000000000,78521.000000000000000
7249,410510070022053,+45.5358076,FOREST PARK,NWNW,-122.7554268,8.000000000000000,27280.000000000000000
7250,410510039031044,+45.5777107,PORTSMOUTH,NPNS,-122.7084475,14.000000000000000,15119.000000000000000
7251,410510065021019,+45.4609039,MULTNOMAH,SWCS,-122.7198916,12.000000000000000,17728.000000000000000
7252,410510020012001,+45.5268180,KERNS,SEUL,-122.6337862,9.000000000000000,22672.000000000000000
7253,410510020012008,+45.5253913,KERNS,SEUL,-122.6323837,18.000000000000000,21160.000000000000000
7254,410510068021014,+45.4917885,HILLSDALE,SWCS,-122.7112954,10.000000000000000,17576.000000000000000
7255,410510065011018,+45.4567069,ASHCREEK,SWCS,-122.7311774,179.000000000000000,285868.000000000000000
7256,410510083013004,+45.5019384,POWELLHURST-GILBERT,EPCO,-122.5768145,95.000000000000000,274424.000000000000000
7257,410510059031009,+45.4768889,SOUTH PORTLAND,SWCS,-122.6729331,13.000000000000000,42496.000000000000000
7258,410510066012010,+45.4746975,MAPLEWOOD,SWCS,-122.7320050,13.000000000000000,17778.000000000000000
7259,410510041033019,+45.5964407,ST. JOHNS,NPNS,-122.7336383,27.000000000000000,35179.000000000000000
7260,410510040031002,+45.5898076,PORTSMOUTH,NPNS,-122.7163302,3.000000000000000,2294.000000000000000
7261,410510064031004,+45.4450036,WEST PORTLAND PARK,SWCS,-122.7259842,11.000000000000000,24065.000000000000000
7262,410510011011032,+45.5176620,BUCKMAN,SEUL,-122.6612699,4.000000000000000,16472.000000000000000
7263,410510019001007,+45.5312655,LAURELHURST,SEUL,-122.6215520,32.000000000000000,45495.000000000000000
7264,410510019004019,+45.5300139,LAURELHURST,SEUL,-122.6271963,25.000000000000000,30571.000000000000000
7265,410510068021004,+45.5005513,BRIDLEMILE/SOUTHWEST HILLS,SWCS/NWNW,-122.7146174,24.000000000000000,31340.000000000000000
7266,410510040032004,+45.5919716,PORTSMOUTH,NPNS,-122.7195303,21.000000000000000,25281.000000000000000
7267,410510063003002,+45.4556363,MARSHALL PARK,SWCS,-122.6848135,112.000000000000000,180993.000000000000000
7268,410510065012000,+45.4543088,CRESTWOOD,SWCS,-122.7211670,1.000000000000000,13969.000000000000000
7269,410670304023032,+45.4678866,ASHCREEK,SWCS,-122.7494360,5.000000000000000,24111.000000000000000
7270,410510006024030,+45.4782909,LENTS,EPCO,-122.5691259,26.000000000000000,39666.000000000000000
7271,410510019002016,+45.5226376,LAURELHURST,SEUL,-122.6180399,15.000000000000000,13733.000000000000000
7272,410510061002004,+45.4843320,HILLSDALE,SWCS,-122.6961680,4.000000000000000,8328.000000000000000
7273,410510066023007,+45.4747221,HILLSDALE,SWCS,-122.7017161,9.000000000000000,28982.000000000000000
7274,410510063001010,+45.4563763,MC UNCLAIMED #11,UNCLAIMED,-122.6696039,1.000000000000000,183.000000000000000
7275,410519800001005,+45.5686321,OVERLOOK,NPNS,-122.7105484,9.000000000000000,160818.000000000000000
7276,410510019002005,+45.5253181,LAURELHURST,SEUL,-122.6205442,14.000000000000000,17164.000000000000000
7277,410670306003008,+45.4474887,CRESTWOOD,SWCS,-122.7440128,2.000000000000000,2394.000000000000000
7278,410510021012022,+45.5254111,KERNS,SEUL,-122.6561227,2.000000000000000,40142.000000000000000
7279,410510006011015,+45.4861805,LENTS,EPCO,-122.5615292,60.000000000000000,85774.000000000000000
7280,410510020023031,+45.5230481,KERNS,SEUL,-122.6424478,8.000000000000000,20092.000000000000000
7281,410510059011015,+45.4829317,SOUTH PORTLAND,SWCS,-122.6797636,51.000000000000000,148773.000000000000000
7282,410510064041004,+45.4407396,WEST PORTLAND PARK,SWCS,-122.7260840,14.000000000000000,25295.000000000000000
7283,410510064024013,+45.4381582,ARNOLD CREEK,SWCS,-122.7111573,35.000000000000000,75811.000000000000000
7284,410510039031030,+45.5815824,PORTSMOUTH,NPNS,-122.7137557,15.000000000000000,17715.000000000000000
7285,410510021023002,+45.5246690,KERNS,SEUL,-122.6459842,6.000000000000000,24593.000000000000000
7286,410510011011089,+45.5147358,BUCKMAN,SEUL,-122.6623001,1.000000000000000,23631.000000000000000
7287,410510092023016,+45.5075182,CENTENNIAL,EPCO,-122.5158877,14.000000000000000,25154.000000000000000
7288,410510083021015,+45.4988868,POWELLHURST-GILBERT,EPCO,-122.5508661,13.000000000000000,22648.000000000000000
7289,410510021021014,+45.5240554,KERNS,SEUL,-122.6511318,2.000000000000000,10374.000000000000000
7290,410510041022012,+45.5862846,ST. JOHNS,NPNS,-122.7435816,23.000000000000000,28612.000000000000000
7291,410510021012033,+45.5239932,KERNS,SEUL,-122.6581650,2.000000000000000,26847.000000000000000
7292,410510027013007,+45.5413411,GRANT PARK,CNN,-122.6214422,32.000000000000000,36940.000000000000000
7293,410510006012027,+45.4776688,LENTS,EPCO,-122.5583691,5.000000000000000,8402.000000000000000
7294,410510021021009,+45.5261396,KERNS,SEUL,-122.6460113,1.000000000000000,39018.000000000000000
7295,410510021021016,+45.5234736,BUCKMAN,SEUL,-122.6522450,1.000000000000000,1.000000000000000
7296,410510041021025,+45.5874698,ST. JOHNS,NPNS,-122.7391323,17.000000000000000,21832.000000000000000
7297,410510042001005,+45.5961034,ST. JOHNS,NPNS,-122.7561040,43.000000000000000,43196.000000000000000
7298,410510068022010,+45.4881624,BRIDLEMILE,SWCS,-122.7263189,23.000000000000000,37884.000000000000000
7299,410510097013002,+45.5182496,CENTENNIAL,EPCO,-122.5029436,46.000000000000000,83846.000000000000000
7300,410510024012001,+45.5428591,IRVINGTON,NECN,-122.6488907,20.000000000000000,28332.000000000000000
7301,410510038031012,+45.5672205,ARBOR LODGE,NPNS,-122.6897076,31.000000000000000,32339.000000000000000
7302,410510065023006,+45.4641817,MULTNOMAH,SWCS,-122.7104990,74.000000000000000,133817.000000000000000
7303,410510066022008,+45.4732385,MULTNOMAH,SWCS,-122.7139774,33.000000000000000,57059.000000000000000
7304,410510006014025,+45.4829752,LENTS,EPCO,-122.5778130,3.000000000000000,47624.000000000000000
7305,410510018011010,+45.5295195,NORTH TABOR,SEUL,-122.5975464,25.000000000000000,29745.000000000000000
7306,410510097041006,+45.5181961,CENTENNIAL,EPCO,-122.4839119,13.000000000000000,31350.000000000000000
7307,410510059012018,+45.4983112,SOUTH PORTLAND,SWCS,-122.6773068,14.000000000000000,19661.000000000000000
7308,410510063003004,+45.4570291,COLLINS VIEW,SWCS,-122.6880038,31.000000000000000,44728.000000000000000
7309,410510059021010,+45.4944063,SOUTH PORTLAND,SWCS,-122.6714486,3.000000000000000,52168.000000000000000
7310,410510061002003,+45.4839277,HILLSDALE,SWCS,-122.6972544,12.000000000000000,28648.000000000000000
7311,410510064042022,+45.4359879,FAR SOUTHWEST,SWCS,-122.7422515,18.000000000000000,45097.000000000000000
7312,410510068022002,+45.4889972,BRIDLEMILE,SWCS,-122.7113075,6.000000000000000,11561.000000000000000
7313,410510065011000,+45.4659387,ASHCREEK,SWCS,-122.7286088,93.000000000000000,172735.000000000000000
7314,410510041022004,+45.5868108,ST. JOHNS,NPNS,-122.7394643,13.000000000000000,19106.000000000000000
7315,410510089023025,+45.4682920,LENTS,EPCO,-122.5559843,1.000000000000000,2486.000000000000000
7316,410510066012014,+45.4735083,MAPLEWOOD,SWCS,-122.7360072,43.000000000000000,65776.000000000000000
7317,410510019003009,+45.5247422,LAURELHURST,SEUL,-122.6275966,24.000000000000000,31956.000000000000000
7318,410510027013003,+45.5412286,GRANT PARK,CNN,-122.6174319,30.000000000000000,32992.000000000000000
7319,410510025013000,+45.5410763,GRANT PARK,CNN,-122.6311062,33.000000000000000,39316.000000000000000
7320,410510064022009,+45.4492836,MARSHALL PARK,SWCS,-122.6904149,47.000000000000000,112672.000000000000000
7321,410510067021021,+45.4764950,HILLSDALE,SWCS,-122.7022521,5.000000000000000,3948.000000000000000
7322,410510090011005,+45.4922659,POWELLHURST-GILBERT,EPCO,-122.5287455,40.000000000000000,75882.000000000000000
7323,410510092043006,+45.5178114,MILL PARK,EPCO,-122.5308624,41.000000000000000,71811.000000000000000
7324,410510021023016,+45.5225327,BUCKMAN,SEUL,-122.6480289,2.000000000000000,22849.000000000000000
7325,410510060021004,+45.4723196,HILLSDALE,SWCS,-122.6809942,20.000000000000000,28696.000000000000000
7326,410510012041013,+45.5160830,BUCKMAN,SEUL,-122.6386245,7.000000000000000,25515.000000000000000
7327,410510041031018,+45.5969606,ST. JOHNS,NPNS,-122.7491308,7.000000000000000,9092.000000000000000
7328,410510021011008,+45.5225859,BUCKMAN,SEUL,-122.6622505,4.000000000000000,27390.000000000000000
7329,410510041042026,+45.5976348,ST. JOHNS,NPNS,-122.7600772,17.000000000000000,18663.000000000000000
7330,410510065012006,+45.4463532,CRESTWOOD,SWCS,-122.7390722,34.000000000000000,48646.000000000000000
7331,410510026003020,+45.5355560,GRANT PARK,CNN,-122.6296836,12.000000000000000,16993.000000000000000
7332,410510097042009,+45.5121190,CENTENNIAL,EPCO,-122.4840227,48.000000000000000,67266.000000000000000
7333,410510025013011,+45.5395375,GRANT PARK,CNN,-122.6349679,19.000000000000000,19790.000000000000000
7334,410510060021032,+45.4700603,SOUTH BURLINGAME,SWCS,-122.6803070,12.000000000000000,43526.000000000000000
7335,410510021011002,+45.5225600,BUCKMAN,SEUL,-122.6561445,4.000000000000000,24085.000000000000000
7336,410510021022000,+45.5237460,KERNS,SEUL,-122.6508947,1.000000000000000,2545.000000000000000
7337,410510018012020,+45.5235200,NORTH TABOR,SEUL,-122.6015935,19.000000000000000,46904.000000000000000
7338,410510083021005,+45.5005599,POWELLHURST-GILBERT,EPCO,-122.5601315,159.000000000000000,384226.000000000000000
7339,410510006014011,+45.4874401,LENTS,EPCO,-122.5736874,13.000000000000000,15217.000000000000000
7340,410510025024015,+45.5360794,IRVINGTON,NECN,-122.6420709,17.000000000000000,21934.000000000000000
7341,410510040035024,+45.5849735,PORTSMOUTH,NPNS,-122.7302697,4.000000000000000,9769.000000000000000
7342,410510025021015,+45.5354681,GRANT PARK,CNN,-122.6319525,18.000000000000000,30091.000000000000000
7343,410510041024023,+45.5913103,ST. JOHNS,NPNS,-122.7478693,21.000000000000000,22697.000000000000000
7344,410510035022027,+45.5527775,OVERLOOK,NPNS,-122.6835881,23.000000000000000,23617.000000000000000
7345,410510020013001,+45.5313409,KERNS,SEUL,-122.6336036,21.000000000000000,86205.000000000000000
7346,410510012032016,+45.5125491,BUCKMAN,SEUL,-122.6480967,2.000000000000000,32630.000000000000000
7347,410510040033019,+45.5888266,PORTSMOUTH,NPNS,-122.7205729,31.000000000000000,30838.000000000000000
7348,410510025015015,+45.5428388,ALAMEDA/IRVINGTON,NECN,-122.6395966,28.000000000000000,35059.000000000000000
7349,410510062002017,+45.4677691,SOUTH BURLINGAME,SWCS,-122.6875411,14.000000000000000,27568.000000000000000
7350,410510085002002,+45.4845605,POWELLHURST-GILBERT,EPCO,-122.5389219,46.000000000000000,63108.000000000000000
7351,410510041031026,+45.5951405,ST. JOHNS,NPNS,-122.7524174,10.000000000000000,13448.000000000000000
7352,410510021021001,+45.5287402,KERNS,SEUL,-122.6490273,11.000000000000000,144663.000000000000000
7353,410510090013002,+45.4877277,POWELLHURST-GILBERT,EPCO,-122.5253137,16.000000000000000,27617.000000000000000
7354,410510063001004,+45.4583375,COLLINS VIEW,SWCS,-122.6813010,17.000000000000000,23101.000000000000000
7355,410510020023008,+45.5260968,KERNS,SEUL,-122.6386911,23.000000000000000,14425.000000000000000
7356,410510035022028,+45.5515136,OVERLOOK,NPNS,-122.6836042,26.000000000000000,23204.000000000000000
7357,410510006024007,+45.4811923,LENTS,EPCO,-122.5756284,10.000000000000000,13848.000000000000000
7358,410510019004003,+45.5334172,LAURELHURST,SEUL,-122.6287437,12.000000000000000,12989.000000000000000
7359,410510021011045,+45.5204137,BUCKMAN,SEUL,-122.6541289,3.000000000000000,19315.000000000000000
7360,410510063003003,+45.4578744,COLLINS VIEW,SWCS,-122.6840919,41.000000000000000,60970.000000000000000
7361,410510065021025,+45.4568010,MULTNOMAH,SWCS,-122.7185017,16.000000000000000,25070.000000000000000
7362,410510037021035,+45.5670805,PIEDMONT,NPNS,-122.6666135,9.000000000000000,14239.000000000000000
7363,410510092023008,+45.5106149,CENTENNIAL,EPCO,-122.5183669,4.000000000000000,7841.000000000000000
7364,410510064041016,+45.4390468,ARNOLD CREEK,SWCS,-122.7124933,30.000000000000000,52509.000000000000000
7365,410510084001008,+45.4993373,POWELLHURST-GILBERT,EPCO,-122.5397004,110.000000000000000,178227.000000000000000
7366,410510021023020,+45.5218230,BUCKMAN,SEUL,-122.6490485,9.000000000000000,17059.000000000000000
7367,410510061001005,+45.4859958,HILLSDALE,SWCS,-122.6973626,28.000000000000000,61729.000000000000000
7368,410510012041020,+45.5153670,BUCKMAN,SEUL,-122.6376150,6.000000000000000,16635.000000000000000
7369,410510041024004,+45.5945764,ST. JOHNS,NPNS,-122.7429745,22.000000000000000,23698.000000000000000
7370,410510098042006,+45.4973353,CENTENNIAL,EPCO,-122.4959450,25.000000000000000,52871.000000000000000
7371,410510063003016,+45.4568871,MARSHALL PARK,SWCS,-122.6928579,88.000000000000000,144599.000000000000000
7372,410510020023010,+45.5261030,KERNS,SEUL,-122.6424205,8.000000000000000,38791.000000000000000
7373,410510025024012,+45.5369220,IRVINGTON,NECN,-122.6396142,13.000000000000000,20882.000000000000000
7374,410510085002005,+45.4871111,POWELLHURST-GILBERT,EPCO,-122.5480280,102.000000000000000,181644.000000000000000
7375,410510011011115,+45.5139963,BUCKMAN,SEUL,-122.6541729,4.000000000000000,28687.000000000000000
7376,410510067012003,+45.4864545,HAYHURST,SWCS,-122.7366253,57.000000000000000,208596.000000000000000
7377,410510025014001,+45.5412744,IRVINGTON,NECN,-122.6406219,29.000000000000000,36893.000000000000000
7378,410510060021011,+45.4774991,HILLSDALE,SWCS,-122.6974257,1.000000000000000,19956.000000000000000
7379,410510006021014,+45.4726723,LENTS,EPCO,-122.5674513,53.000000000000000,87951.000000000000000
7380,410510065023005,+45.4648407,MULTNOMAH,SWCS,-122.7089528,21.000000000000000,36747.000000000000000
7381,410510062002023,+45.4635457,SOUTH BURLINGAME,SWCS,-122.6860174,15.000000000000000,23894.000000000000000
7382,410510041033024,+45.5956898,ST. JOHNS,NPNS,-122.7314029,18.000000000000000,20981.000000000000000
7383,410510040034000,+45.5859982,PORTSMOUTH,NPNS,-122.7149531,16.000000000000000,17493.000000000000000
7384,410510019003013,+45.5240316,LAURELHURST,SEUL,-122.6274464,29.000000000000000,37455.000000000000000
7385,410510019002004,+45.5253113,LAURELHURST,SEUL,-122.6220425,21.000000000000000,30153.000000000000000
7386,410510019002031,+45.5195109,LAURELHURST,SEUL,-122.6215351,29.000000000000000,28440.000000000000000
7387,410510067022004,+45.4834057,HAYHURST,SWCS,-122.7193374,20.000000000000000,28608.000000000000000
7388,410510091021002,+45.4975570,CENTENNIAL,EPCO,-122.5167248,19.000000000000000,29150.000000000000000
7389,410510011011108,+45.5132971,BUCKMAN,SEUL,-122.6582152,3.000000000000000,19675.000000000000000
7390,410510042001003,+45.5956645,ST. JOHNS,NPNS,-122.7595981,39.000000000000000,41386.000000000000000
7391,410510020021018,+45.5275882,KERNS,SEUL,-122.6419602,3.000000000000000,12436.000000000000000
7392,410510066024000,+45.4719731,MULTNOMAH,SWCS,-122.6979504,18.000000000000000,24843.000000000000000
7393,410510041024014,+45.5925718,ST. JOHNS,NPNS,-122.7407546,28.000000000000000,28525.000000000000000
7394,410510092022006,+45.5074011,CENTENNIAL,EPCO,-122.5125883,31.000000000000000,49344.000000000000000
7395,410510097011000,+45.5127079,CENTENNIAL,EPCO,-122.4980966,80.000000000000000,114428.000000000000000
7396,410510066023013,+45.4744005,MULTNOMAH,SWCS,-122.7085898,15.000000000000000,27830.000000000000000
7397,410510098033003,+45.5009897,CENTENNIAL,EPCO,-122.4838352,91.000000000000000,200255.000000000000000
7398,410510060021021,+45.4713299,HILLSDALE,SWCS,-122.6879661,69.000000000000000,182953.000000000000000
7399,410510042003026,+45.5912243,ST. JOHNS,NPNS,-122.7565250,3.000000000000000,15506.000000000000000
7400,410510041024008,+45.5939295,ST. JOHNS,NPNS,-122.7465350,24.000000000000000,27249.000000000000000
7401,410510020022020,+45.5196716,BUCKMAN,SEUL,-122.6440326,12.000000000000000,14538.000000000000000
7402,410510092022007,+45.5065709,CENTENNIAL,EPCO,-122.5147285,79.000000000000000,146870.000000000000000
7403,410510020012002,+45.5268213,KERNS,SEUL,-122.6351926,14.000000000000000,22314.000000000000000
7404,410510040033014,+45.5872404,PORTSMOUTH,NPNS,-122.7247763,24.000000000000000,29588.000000000000000
7405,410510098042004,+45.4964915,CENTENNIAL,EPCO,-122.4931419,24.000000000000000,61271.000000000000000
