OID_,GEOID,INTPTLAT,INTPTLON,COUNT,SUM_SQ_FT
12097,410510041024016,+45.5911155,-122.7409573,17.000000000000000,69660.000000000000000
12098,410510003025016,+45.4688810,-122.6329093,16.000000000000000,19046.000000000000000
12099,410510077002008,+45.5582636,-122.5764488,38.000000000000000,46916.000000000000000
12100,410510038021027,+45.5703815,-122.6800909,8.000000000000000,10463.000000000000000
12101,410510003024001,+45.4663937,-122.6277288,31.000000000000000,32799.000000000000000
12102,410510034021020,+45.5489043,-122.6621128,16.000000000000000,32511.000000000000000
12103,410510038032034,+45.5630167,-122.6796839,9.000000000000000,15925.000000000000000
12104,410510077002019,+45.5569882,-122.5740731,9.000000000000000,12616.000000000000000
12105,410510059004009,+45.4954296,-122.6754708,4.000000000000000,18292.000000000000000
12106,410510019002003,+45.5253113,-122.6220425,21.000000000000000,30153.000000000000000
12107,410510065021007,+45.4662840,-122.7107336,29.000000000000000,65529.000000000000000
12108,410510036014002,+45.5673443,-122.6578490,27.000000000000000,38756.000000000000000
12109,410510016015018,+45.5149166,-122.5883027,18.000000000000000,22644.000000000000000
12110,410510035022027,+45.5502402,-122.6815358,14.000000000000000,26660.000000000000000
12111,410510008022019,+45.4908155,-122.6073213,15.000000000000000,16791.000000000000000
12112,410510020004006,+45.5225055,-122.6403575,18.000000000000000,49424.000000000000000
12113,410510039012008,+45.5809205,-122.6936348,36.000000000000000,36293.000000000000000
12114,410510011011084,+45.5150709,-122.6664545,1.000000000000000,17559.000000000000000
12115,410510008012017,+45.4981956,-122.6075584,21.000000000000000,21120.000000000000000
12116,410510008011019,+45.4981859,-122.6035747,23.000000000000000,21864.000000000000000
12117,410510004023023,+45.4775955,-122.6009223,15.000000000000000,16936.000000000000000
12118,410510059002016,+45.4726343,-122.6748758,51.000000000000000,87108.000000000000000
12119,410510041024007,+45.5952616,-122.7458579,18.000000000000000,24164.000000000000000
12120,410510041012015,+45.5979734,-122.7391969,12.000000000000000,15560.000000000000000
12121,410510013021008,+45.5091373,-122.6248370,26.000000000000000,29653.000000000000000
12122,410510003022001,+45.4788158,-122.6190029,7.000000000000000,12288.000000000000000
12123,410510015001016,+45.5099817,-122.6022495,82.000000000000000,87434.000000000000000
12124,410510028011005,+45.5475789,-122.6050620,17.000000000000000,27924.000000000000000
12125,410510039023013,+45.5752445,-122.6978503,9.000000000000000,10923.000000000000000
12126,410510011021037,+45.5097374,-122.6613336,4.000000000000000,14769.000000000000000
12127,410510011011035,+45.5176242,-122.6645257,2.000000000000000,19796.000000000000000
12128,410510038031008,+45.5672658,-122.6930281,31.000000000000000,34225.000000000000000
12129,410510025013010,+45.5406836,-122.6359720,28.000000000000000,31791.000000000000000
12130,410510087003001,+45.4751202,-122.6109235,21.000000000000000,21327.000000000000000
12131,410510004022009,+45.4844485,-122.6034107,17.000000000000000,18597.000000000000000
12132,410510021001040,+45.5232900,-122.6612336,2.000000000000000,35958.000000000000000
12133,410510003011006,+45.4886600,-122.6242927,13.000000000000000,14205.000000000000000
12134,410510064032016,+45.4500836,-122.7211587,22.000000000000000,46052.000000000000000
12135,410510003026000,+45.4781133,-122.6287045,29.000000000000000,37213.000000000000000
12136,410510019003015,+45.5240169,-122.6302905,27.000000000000000,36174.000000000000000
12137,410510005023018,+45.4760341,-122.5829249,11.000000000000000,10396.000000000000000
12138,410510038032038,+45.5644379,-122.6817008,6.000000000000000,16983.000000000000000
12139,410510007023006,+45.4965620,-122.5945104,17.000000000000000,16101.000000000000000
12140,410510069002019,+45.5053916,-122.7379413,16.000000000000000,39722.000000000000000
12141,410510071001078,+45.6258862,-122.8333397,95.000000000000000,222695.000000000000000
12142,410510071002048,+45.6412885,-122.8117270,37.000000000000000,96076.000000000000000
12143,410510004013023,+45.4795368,-122.6129081,4.000000000000000,11679.000000000000000
12144,410510086001002,+45.4748271,-122.5798953,16.000000000000000,12425.000000000000000
12145,410510059001067,+45.4972038,-122.6743999,10.000000000000000,26861.000000000000000
12146,410510030004003,+45.5527517,-122.6219079,35.000000000000000,34951.000000000000000
12147,410510033011024,+45.5559189,-122.6502331,10.000000000000000,21098.000000000000000
12148,410510043001104,+45.5485153,-122.7272293,3.000000000000000,25889.000000000000000
12149,410510015002009,+45.5073664,-122.6075960,23.000000000000000,33343.000000000000000
12150,410510035021027,+45.5527375,-122.6768660,12.000000000000000,11237.000000000000000
12151,410510097023011,+45.5181547,-122.4952021,15.000000000000000,40929.000000000000000
12152,410510027011021,+45.5449246,-122.6204657,17.000000000000000,22740.000000000000000
12153,410510007013002,+45.5001623,-122.5960981,45.000000000000000,48254.000000000000000
12154,410510041021023,+45.5902021,-122.7355774,21.000000000000000,32004.000000000000000
12155,410510063003005,+45.4551898,-122.6861907,4.000000000000000,5746.000000000000000
12156,410510008012019,+45.4982009,-122.6095732,21.000000000000000,36902.000000000000000
12157,410510042002024,+45.5876131,-122.7604101,1.000000000000000,18378.000000000000000
12158,410510019004034,+45.5272039,-122.6295078,22.000000000000000,28930.000000000000000
12159,410510030002020,+45.5546409,-122.6209187,35.000000000000000,32629.000000000000000
12160,410510024021003,+45.5382232,-122.6519854,26.000000000000000,32880.000000000000000
12161,410510079001000,+45.5582308,-122.5429586,25.000000000000000,87127.000000000000000
12162,410510009021013,+45.4925067,-122.6236344,40.000000000000000,74239.000000000000000
12163,410510074002016,+45.5657556,-122.6104243,37.000000000000000,46076.000000000000000
12164,410510085001015,+45.4807887,-122.5387521,6.000000000000000,7901.000000000000000
12165,410510038023003,+45.5762235,-122.6890916,14.000000000000000,24024.000000000000000
12166,410510017014013,+45.5207840,-122.5797817,9.000000000000000,17020.000000000000000
12167,410510063002029,+45.4448054,-122.6691753,6.000000000000000,17897.000000000000000
12168,410510013022017,+45.5051443,-122.6266519,16.000000000000000,36454.000000000000000
12169,410510025024001,+45.5381863,-122.6406287,22.000000000000000,26595.000000000000000
12170,410510072021207,+45.5840897,-122.6652410,13.000000000000000,133775.000000000000000
12171,410510029011016,+45.5517428,-122.5852716,26.000000000000000,25517.000000000000000
12172,410510001006001,+45.4639695,-122.6584935,10.000000000000000,10978.000000000000000
12173,410510023032067,+45.5304184,-122.6591397,1.000000000000000,15874.000000000000000
12174,410510003022007,+45.4773820,-122.6211240,15.000000000000000,11811.000000000000000
12175,410510005013029,+45.4766086,-122.5961120,11.000000000000000,15695.000000000000000
12176,410510065011032,+45.4561204,-122.7278492,35.000000000000000,50320.000000000000000
12177,410510040023010,+45.5826515,-122.7354753,13.000000000000000,16542.000000000000000
12178,410510065011037,+45.4554136,-122.7248076,9.000000000000000,12644.000000000000000
12179,410510079002003,+45.5544809,-122.5526933,60.000000000000000,105416.000000000000000
12180,410510028011010,+45.5476022,-122.6101359,32.000000000000000,27172.000000000000000
12181,410510041013012,+45.5980617,-122.7551671,32.000000000000000,38823.000000000000000
12182,410510098032010,+45.4876905,-122.4785197,67.000000000000000,217574.000000000000000
12183,410510036022061,+45.5651633,-122.6416172,17.000000000000000,17772.000000000000000
12184,410510023032039,+45.5332929,-122.6621643,2.000000000000000,20744.000000000000000
12185,410510003024017,+45.4660433,-122.6234060,17.000000000000000,23826.000000000000000
12186,410510029034008,+45.5472342,-122.5782420,25.000000000000000,30122.000000000000000
12187,410510064021024,+45.4526647,-122.6977413,6.000000000000000,16897.000000000000000
12188,410519800001103,+45.5403948,-122.6812728,1.000000000000000,54735.000000000000000
12189,410510099032010,+45.4739400,-122.4712763,88.000000000000000,204471.000000000000000
12190,410510097023005,+45.5185335,-122.4939694,1.000000000000000,245.000000000000000
12191,410510009012005,+45.5001550,-122.6273965,34.000000000000000,26356.000000000000000
12192,410510025015006,+45.5443977,-122.6457764,26.000000000000000,27337.000000000000000
12193,410510082021002,+45.5207975,-122.5503123,61.000000000000000,137049.000000000000000
12194,410510064041023,+45.4356487,-122.7110978,10.000000000000000,24927.000000000000000
12195,410510035012013,+45.5608797,-122.6835406,29.000000000000000,39002.000000000000000
12196,410510003025002,+45.4695317,-122.6267290,32.000000000000000,37113.000000000000000
12197,410510024021009,+45.5360971,-122.6475494,7.000000000000000,38169.000000000000000
12198,410510075002005,+45.5541723,-122.6135685,28.000000000000000,48252.000000000000000
12199,410510027011009,+45.5476380,-122.6202857,16.000000000000000,35867.000000000000000
12200,410510019003021,+45.5226189,-122.6270718,21.000000000000000,37631.000000000000000
12201,410510039022011,+45.5654725,-122.6960984,22.000000000000000,34067.000000000000000
12202,410510076001008,+45.5585581,-122.5843179,19.000000000000000,26397.000000000000000
12203,410510037022033,+45.5633000,-122.6655709,2.000000000000000,8741.000000000000000
12204,410510023032063,+45.5283767,-122.6631415,1.000000000000000,587570.000000000000000
12205,410510028023007,+45.5333562,-122.6081919,17.000000000000000,14909.000000000000000
12206,410510024023002,+45.5382330,-122.6550295,25.000000000000000,36349.000000000000000
12207,410510052002030,+45.5173506,-122.6864417,6.000000000000000,46998.000000000000000
12208,410510009013007,+45.5001610,-122.6325340,23.000000000000000,30727.000000000000000
12209,410510029025024,+45.5431185,-122.5910761,49.000000000000000,44256.000000000000000
12210,410510028023033,+45.5306591,-122.6007464,8.000000000000000,24712.000000000000000
12211,410510015003003,+45.5159811,-122.6105612,21.000000000000000,36631.000000000000000
12212,410510002004002,+45.4651097,-122.6410779,16.000000000000000,19687.000000000000000
12213,410510007013004,+45.5001006,-122.5938760,19.000000000000000,26124.000000000000000
12214,410510064021009,+45.4529195,-122.7101180,115.000000000000000,220165.000000000000000
12215,410510038033013,+45.5659330,-122.6855995,25.000000000000000,23053.000000000000000
12216,410510018011031,+45.5268347,-122.5991783,11.000000000000000,14845.000000000000000
12217,410510057001006,+45.5033600,-122.6707428,4.000000000000000,166834.000000000000000
12218,410510016012019,+45.5105711,-122.5861737,14.000000000000000,17982.000000000000000
12219,410510008021018,+45.4945161,-122.6060052,5.000000000000000,30322.000000000000000
12220,410510027022007,+45.5344633,-122.6208007,3.000000000000000,31365.000000000000000
12221,410510017023013,+45.5219414,-122.5785487,23.000000000000000,35876.000000000000000
12222,410510024022014,+45.5307642,-122.6511435,1.000000000000000,52292.000000000000000
12223,410510038021038,+45.5725716,-122.6753496,35.000000000000000,40216.000000000000000
12224,410510021002021,+45.5225457,-122.6520824,3.000000000000000,22437.000000000000000
12225,410510005011003,+45.4859178,-122.5921730,20.000000000000000,20169.000000000000000
12226,410510040011005,+45.5925541,-122.7260247,54.000000000000000,96232.000000000000000
12227,410510008011008,+45.5038004,-122.5998630,24.000000000000000,21408.000000000000000
12228,410510003013008,+45.4863169,-122.6332351,67.000000000000000,183562.000000000000000
12229,410510003011016,+45.4856974,-122.6241675,28.000000000000000,42321.000000000000000
12230,410510040023046,+45.5799815,-122.7334269,8.000000000000000,8781.000000000000000
12231,410510023032070,+45.5289818,-122.6601607,2.000000000000000,17506.000000000000000
12232,410510011012007,+45.5168389,-122.6511108,4.000000000000000,28466.000000000000000
12233,410510050001120,+45.5261200,-122.6847715,4.000000000000000,38429.000000000000000
12234,410510090001004,+45.4937847,-122.5289814,31.000000000000000,49143.000000000000000
12235,410510012012005,+45.5146658,-122.6413318,25.000000000000000,38918.000000000000000
12236,410510034011016,+45.5610710,-122.6655935,14.000000000000000,16025.000000000000000
12237,410510003012008,+45.4820278,-122.6391310,29.000000000000000,165367.000000000000000
12238,410510043001120,+45.5603824,-122.7376525,127.000000000000000,498107.000000000000000
12239,410510041022001,+45.5854672,-122.7401420,21.000000000000000,26875.000000000000000
12240,410510075002010,+45.5531930,-122.6048999,15.000000000000000,20221.000000000000000
12241,410510011021111,+45.5057053,-122.6519140,6.000000000000000,65847.000000000000000
12242,410510029013001,+45.5489284,-122.5927693,36.000000000000000,29587.000000000000000
12243,410510001005006,+45.4618290,-122.6559825,27.000000000000000,31302.000000000000000
12244,410510075001013,+45.5585051,-122.6056976,40.000000000000000,43426.000000000000000
12245,410510064042049,+45.4344663,-122.7309444,6.000000000000000,12354.000000000000000
12246,410510016024006,+45.5145508,-122.5736004,30.000000000000000,35528.000000000000000
12247,410510001005015,+45.4583888,-122.6555028,6.000000000000000,8899.000000000000000
12248,410510092012023,+45.5155860,-122.5311413,34.000000000000000,67729.000000000000000
12249,410510065022028,+45.4557768,-122.7175357,26.000000000000000,62318.000000000000000
12250,410510040024084,+45.5766619,-122.7311801,4.000000000000000,9981.000000000000000
12251,410510069001020,+45.5153288,-122.7377426,32.000000000000000,59376.000000000000000
12252,410510023032013,+45.5354375,-122.6621478,1.000000000000000,13608.000000000000000
12253,410510046022013,+45.5049648,-122.7081086,65.000000000000000,124493.000000000000000
12254,410510017011006,+45.5344834,-122.5856751,34.000000000000000,35489.000000000000000
12255,410510010003066,+45.5030233,-122.6400369,6.000000000000000,19040.000000000000000
12256,410510004011003,+45.4893854,-122.6124260,31.000000000000000,34230.000000000000000
12257,410510027012016,+45.5431311,-122.6152209,22.000000000000000,26246.000000000000000
12258,410510064021007,+45.4545378,-122.7085331,17.000000000000000,36689.000000000000000
12259,410510041022008,+45.5873199,-122.7450544,30.000000000000000,29283.000000000000000
12260,410510009023020,+45.4911892,-122.6351318,34.000000000000000,32869.000000000000000
