OID_,gidbk20,intptlat20,intptlon20,DISTRICT
18189,410510001011007.000000000000000,45.462183899999999,-122.650020200000000,4
18190,410510055003005.000000000000000,45.512418099999998,-122.691832800000000,4
18192,410510073001142.000000000000000,45.564725299999999,-122.572706199999999,1
18195,410510059031010.000000000000000,45.476177700000001,-122.672862300000006,4
18196,410510040024012.000000000000000,45.581080800000002,-122.729636400000004,2
18197,410510043001036.000000000000000,45.596906099999998,-122.818081300000003,4
18198,410510036013018.000000000000000,45.570148500000002,-122.650878199999994,2
18202,410510097013004.000000000000000,45.517460000000000,-122.507262600000004,1
18203,410510086001015.000000000000000,45.472045100000003,-122.586474100000004,3
18208,410510021011022.000000000000000,45.521126600000002,-122.654124999999993,3
18212,410510025022003.000000000000000,45.534171100000002,-122.637628100000001,2
18215,410510106022042.000000000000000,45.517544500000000,-122.680014700000001,4
18217,410510070011007.000000000000000,45.548061400000002,-122.776300399999997,4
18220,410510019002001.000000000000000,45.526057700000003,-122.619450599999993,3
18222,410510089021011.000000000000000,45.462315900000000,-122.573307999999997,1
18224,410510031002044.000000000000000,45.555847000000000,-122.633041000000006,2
18226,410510039023024.000000000000000,45.572982199999998,-122.700748700000005,2
18228,410510004022002.000000000000000,45.485226300000001,-122.605970600000006,3
18229,410510016023014.000000000000000,45.506382799999997,-122.569701100000003,3
18233,410510037013018.000000000000000,45.570988000000000,-122.670311400000003,2
18235,410510036012044.000000000000000,45.572492099999998,-122.656417000000005,2
18236,410510018022004.000000000000000,45.518914500000001,-122.607380699999993,3
18239,410510013014003.000000000000000,45.518184400000003,-122.631521899999996,3
18245,410510092042003.000000000000000,45.511205699999998,-122.535095600000005,1
18246,410510001011006.000000000000000,45.462536999999998,-122.648032499999999,4
18248,410510070021021.000000000000000,45.527919500000003,-122.763622299999994,4
18249,410510051033011.000000000000000,45.527028500000000,-122.674034899999995,4
18250,410510014001010.000000000000000,45.516923900000002,-122.618647600000003,3
18255,410510029012028.000000000000000,45.548929200000003,-122.589724599999997,3
18258,410510036021048.000000000000000,45.565182999999998,-122.634130499999998,2
18261,410510029014013.000000000000000,45.551763999999999,-122.595789300000007,3
18264,410510036013015.000000000000000,45.569809900000003,-122.653105499999995,2
18265,410510003022028.000000000000000,45.475486099999998,-122.616975999999994,3
18267,410510035011017.000000000000000,45.557922900000001,-122.680595800000006,2
18269,410510072022009.000000000000000,45.601185800000003,-122.663833699999998,2
18274,410510024011003.000000000000000,45.547483000000000,-122.650908799999996,2
18276,410510017034008.000000000000000,45.534013899999998,-122.589868899999999,3
18277,410510016021028.000000000000000,45.516485299999999,-122.570249899999993,3
18278,410510039043020.000000000000000,45.578454899999997,-122.703392300000004,2
18281,410510014004015.000000000000000,45.505647500000002,-122.612055499999997,3
18283,410510041024008.000000000000000,45.593929500000002,-122.746534999999994,2
18286,410510037021002.000000000000000,45.569472200000000,-122.662836900000002,2
18289,410510012023004.000000000000000,45.510941500000001,-122.648827900000001,3
18290,410510030003007.000000000000000,45.551049100000000,-122.622912900000003,2
18292,410510072023038.000000000000000,45.613805200000002,-122.710206700000001,2
18294,410510021012008.000000000000000,45.524001400000003,-122.661222899999999,3
18297,410510063001008.000000000000000,45.456344799999997,-122.676090000000002,4
18298,410510033013003.000000000000000,45.562509300000002,-122.657030199999994,2
18299,410510035014002.000000000000000,45.561912800000002,-122.677504600000006,2
18305,410510020023010.000000000000000,45.526102999999999,-122.642420500000000,3
18306,410510005025016.000000000000000,45.487536200000001,-122.587571800000006,3
18307,410510032004006.000000000000000,45.552486500000001,-122.649854000000005,2
18312,410510040021020.000000000000000,45.571984200000003,-122.726990700000002,2
18316,410510045001012.000000000000000,45.540393700000003,-122.700560600000003,4
18318,410510038023019.000000000000000,45.574414599999997,-122.687547899999998,2
18320,410510090011005.000000000000000,45.492265900000000,-122.528745499999999,1
18323,410510036012031.000000000000000,45.574774400000003,-122.657937899999993,2
18325,410510034023004.000000000000000,45.553957300000000,-122.673665799999995,2
18329,410510042001019.000000000000000,45.592759100000002,-122.752201499999998,2
18331,410510065013003.000000000000000,45.463148900000000,-122.734975000000006,4
18332,410510035021028.000000000000000,45.551473799999997,-122.675802800000000,2
18334,410510066012010.000000000000000,45.474697499999998,-122.732005000000001,4
18336,410510027022016.000000000000000,45.532635100000000,-122.610705400000001,3
18337,410510093011011.000000000000000,45.532040100000003,-122.507441999999998,1
18341,410510066023007.000000000000000,45.474722100000001,-122.701716099999999,4
18342,410510075002014.000000000000000,45.552642200000001,-122.613669200000004,2
18345,410510001024010.000000000000000,45.467531999999999,-122.653986500000002,4
18347,410670306003009.000000000000000,45.446428200000000,-122.744954000000007,4
18351,410510040021031.000000000000000,45.575588900000000,-122.714744800000005,2
18353,410510021012011.000000000000000,45.525624299999997,-122.661197599999994,2
18354,410510050021012.000000000000000,45.526064300000002,-122.687808300000000,4
18357,410510087002021.000000000000000,45.468979200000000,-122.600871900000001,3
18358,410510035021009.000000000000000,45.554367599999999,-122.681446399999999,2
18360,410510004022023.000000000000000,45.482441999999999,-122.605041099999994,3
18361,410510034022018.000000000000000,45.551419199999998,-122.669296200000005,2
18362,410510019001014.000000000000000,45.528201600000003,-122.616155399999997,3
18364,410510007011017.000000000000000,45.502446200000001,-122.582393400000001,3
18365,410510024022006.000000000000000,45.533964800000000,-122.648966700000003,2
18368,410510038011006.000000000000000,45.582610500000001,-122.681381500000001,2
18372,410510077002000.000000000000000,45.562528899999997,-122.568293299999993,1
18375,410510075001021.000000000000000,45.556092200000002,-122.605730100000002,2
18376,410510082033004.000000000000000,45.518804600000003,-122.553430599999999,1
18378,410510029013007.000000000000000,45.549288099999998,-122.599636000000004,2
18379,410510093011009.000000000000000,45.532257000000001,-122.504682799999998,1
18380,410510024011010.000000000000000,45.545960200000003,-122.651933600000007,2
18388,410510019004008.000000000000000,45.532487300000000,-122.625928000000002,3
18389,410510031004024.000000000000000,45.548595700000000,-122.636460099999994,2
18390,410510010003063.000000000000000,45.501388900000002,-122.654485100000002,3
18391,410510038023028.000000000000000,45.572189000000002,-122.691990599999997,2
18392,410510021011028.000000000000000,45.521144399999997,-122.659197599999999,3
18393,410510098041002.000000000000000,45.503798699999997,-122.490346200000005,1
18394,410510072023082.000000000000000,45.593761600000001,-122.712747800000002,2
18395,410510094002019.000000000000000,45.534313500000003,-122.528317900000005,1
18397,410510027011006.000000000000000,45.547627599999998,-122.617241699999994,2
18399,410510085002001.000000000000000,45.486313000000003,-122.542692900000006,1
18400,410510013011012.000000000000000,45.516804899999997,-122.627023899999998,3
18403,410510059011002.000000000000000,45.496315500000001,-122.676943399999999,4
18404,410510003026024.000000000000000,45.472601300000001,-122.634096400000004,4
18408,410510077002009.000000000000000,45.556985099999999,-122.577105200000005,1
18411,410510058001013.000000000000000,45.507010399999999,-122.685087300000006,4
18413,410510036023016.000000000000000,45.566558700000002,-122.642959200000007,2
18416,410510094004010.000000000000000,45.541530500000000,-122.515691799999999,1
18418,410510089031012.000000000000000,45.471280800000002,-122.500816599999993,1
18419,410510003013001.000000000000000,45.489736700000002,-122.626988100000005,4
18420,410510041032001.000000000000000,45.598369699999999,-122.740070900000006,2
18421,410510082041012.000000000000000,45.507251500000002,-122.538245399999994,1
18423,410519800001024.000000000000000,45.557529400000000,-122.697244999999995,2
18424,410510016023001.000000000000000,45.510393299999997,-122.573101899999997,3
18427,410510083011019.000000000000000,45.490516900000003,-122.570010900000000,1
18428,410510023033033.000000000000000,45.533999899999998,-122.660130300000006,2
18432,410510062002021.000000000000000,45.466037700000001,-122.686312200000003,4
18437,410510072011020.000000000000000,45.615979199999998,-122.682983800000002,2
18438,410510005014018.000000000000000,45.484856299999997,-122.599068099999997,3
18439,410510089021003.000000000000000,45.466513800000001,-122.573214800000002,1
18441,410510021012021.000000000000000,45.525412799999998,-122.657138500000002,3
18442,410510065013002.000000000000000,45.459589700000002,-122.734285299999996,4
18445,410510065012008.000000000000000,45.452482600000003,-122.729355999999996,4
18449,410510008013003.000000000000000,45.504995800000003,-122.615077499999998,3
18452,410510011022046.000000000000000,45.508294900000003,-122.655225299999998,3
18454,410510024021004.000000000000000,45.536962000000003,-122.651993500000003,2
18459,410510004012027.000000000000000,45.480249999999998,-122.609382699999998,3
18460,410510018011019.000000000000000,45.527352000000000,-122.607615300000006,3
18461,410510042002022.000000000000000,45.588528199999999,-122.756423600000005,2
18468,410510037022024.000000000000000,45.564499499999997,-122.662338500000004,2
18469,410510089023019.000000000000000,45.470018799999998,-122.550373800000003,1
18473,410510026003002.000000000000000,45.539807900000000,-122.625511299999999,2
18474,410510028012029.000000000000000,45.540318100000000,-122.606949499999999,3
18475,410510015002007.000000000000000,45.507366400000002,-122.607596000000001,3
18479,410510040024026.000000000000000,45.580225400000003,-122.728537099999997,2
18480,410510029011008.000000000000000,45.553141400000001,-122.585243300000002,3
18481,410510067021002.000000000000000,45.481758300000003,-122.712318499999995,4
18482,410510048003001.000000000000000,45.526637299999997,-122.695446899999993,4
18483,410510040033012.000000000000000,45.587182100000000,-122.726879999999994,2
18487,410510097014004.000000000000000,45.512099700000000,-122.505167700000001,1
18489,410510040021033.000000000000000,45.573763900000003,-122.720855200000003,2
18490,410510040024028.000000000000000,45.580937499999997,-122.728007500000004,2
18497,410510004012004.000000000000000,45.486177499999997,-122.613922000000002,3
18498,410510050022020.000000000000000,45.533839499999999,-122.691652800000000,4
18500,410510018013015.000000000000000,45.523922300000002,-122.616737000000001,3
18508,410510080011002.000000000000000,45.546268400000002,-122.553637400000000,1
18512,410510077002005.000000000000000,45.558904099999999,-122.576419599999994,1
18513,410510034013003.000000000000000,45.555707400000003,-122.669819799999999,2
18514,410510050011017.000000000000000,45.531796000000000,-122.686695000000000,4
18515,410510093012012.000000000000000,45.522911899999997,-122.500282200000001,1
18516,410510006023019.000000000000000,45.475220700000001,-122.571274200000005,1
18518,410510030002032.000000000000000,45.554436799999998,-122.630163899999999,2
18519,410510007024005.000000000000000,45.496590300000001,-122.599134300000003,3
18520,410510013012005.000000000000000,45.514665899999997,-122.626346799999993,3
18521,410510089042012.000000000000000,45.465006199999998,-122.531681899999995,1
18522,410510008024004.000000000000000,45.496069400000003,-122.621687699999995,3
18525,410510010003058.000000000000000,45.502350999999997,-122.646145399999995,3
18529,410510018012014.000000000000000,45.523633599999997,-122.596617100000003,3
18531,410510040024092.000000000000000,45.575896399999998,-122.727792600000001,2
